Origin of data [Measured/Computed]:; Measured
Machine/Treatment room:; hzRoom1_90_RF4_250701
Snout name:; hzRoom1_90_RF4
Range modulator name:; RF4
Radiation type:; Carbon
Curve type [Depth/X/Y/AbsoluteDosimetry]:; Depth
Medium:; Water
Single spot [Yes/No]:; Yes
Isocenter to snout distance [mm]:; 680
Isocenter to phantom surface distance [mm]:; 150
Detector lateral shape [Quadratic/Circular]:; Circular
Detector lateral side/diameter [mm]:; 80
Nominal beam energy [MeV]:; 1443.12
Measured dose curve (Depth [mm] Dose [a.u.]):; 
33.00;1.15840
43.00;1.18070
53.00;1.21170
63.00;1.24790
73.00;1.29870
83.00;1.36660
84.00;1.37470
86.00;1.39070
88.00;1.40950
90.00;1.42950
92.00;1.45180
94.00;1.47620
96.00;1.50220
98.00;1.53180
100.00;1.56470
102.00;1.60030
104.00;1.64050
106.00;1.68650
108.00;1.73880
110.00;1.79890
112.00;1.86770
114.00;1.94730
116.00;2.03900
116.50;2.06410
117.00;2.09190
117.50;2.12110
118.00;2.15050
118.50;2.18230
119.00;2.21620
119.50;2.25500
120.00;2.29420
120.50;2.33630
121.00;2.38350
121.50;2.43630
122.00;2.49360
122.50;2.55760
123.00;2.62740
123.50;2.71210
124.00;2.80690
124.20;2.84990
124.40;2.89710
124.60;2.94930
124.80;3.00540
125.00;3.06800
125.20;3.13870
125.40;3.21610
125.60;3.31280
125.80;3.41510
126.00;3.52290
126.10;3.57600
126.20;3.62310
126.30;3.66710
126.40;3.71130
126.50;3.74850
126.60;3.77710
126.70;3.79170
126.80;3.80760
126.90;3.81730
127.00;3.81510
127.10;3.81180
127.20;3.80260
127.30;3.78560
127.40;3.76700
127.50;3.74440
127.60;3.71590
127.70;3.68650
127.80;3.65410
127.90;3.62000
128.00;3.58500
128.10;3.54650
128.20;3.50680
128.30;3.46200
128.40;3.41900
128.50;3.37700
128.60;3.33050
128.70;3.27750
128.80;3.22700
128.90;3.18170
129.00;3.13690
129.20;3.04420
129.40;2.93990
129.60;2.82960
129.80;2.70550
130.00;2.57360
130.20;2.42970
130.40;2.28280
130.60;2.14100
130.80;2.00160
131.00;1.88910
131.20;1.78720
131.40;1.70180
131.60;1.61600
131.80;1.53850
132.00;1.44230
132.20;1.33530
132.40;1.20610
132.60;1.04040
132.80;0.87662
133.00;0.72521
133.20;0.60000
133.40;0.50694
133.60;0.44184
133.80;0.40506
134.00;0.38562
134.20;0.37614
134.40;0.37032
134.60;0.36839
134.80;0.36623
135.00;0.36395
135.50;0.36003
136.00;0.35522
136.50;0.35142
137.00;0.34689
137.50;0.34315
138.00;0.33884
138.50;0.33554
140.50;0.32135
142.50;0.30744
144.50;0.29555
146.50;0.28304
147.00;0.28031
152.00;0.25207
